"Step","2025-04-28_22-41-32_hopper-medium-v2_ppo_shortcut_mlp_ta4_td4_seed42 - eval/avg episode reward","2025-04-28_22-41-32_hopper-medium-v2_ppo_shortcut_mlp_ta4_td4_seed42 - eval/avg episode reward__MIN","2025-04-28_22-41-32_hopper-medium-v2_ppo_shortcut_mlp_ta4_td4_seed42 - eval/avg episode reward__MAX","2025-04-28_21-53-42_hopper-medium-v2_ppo_reflow_mlp_ta4_td4_seed3407 - eval/avg episode reward","2025-04-28_21-53-42_hopper-medium-v2_ppo_reflow_mlp_ta4_td4_seed3407 - eval/avg episode reward__MIN","2025-04-28_21-53-42_hopper-medium-v2_ppo_reflow_mlp_ta4_td4_seed3407 - eval/avg episode reward__MAX","2025-04-28_21-53-30_hopper-medium-v2_ppo_reflow_mlp_ta4_td4_seed42 - eval/avg episode reward","2025-04-28_21-53-30_hopper-medium-v2_ppo_reflow_mlp_ta4_td4_seed42 - eval/avg episode reward__MIN","2025-04-28_21-53-30_hopper-medium-v2_ppo_reflow_mlp_ta4_td4_seed42 - eval/avg episode reward__MAX","2025-04-28_21-52-13_hopper-medium-v2_ppo_reflow_mlp_ta4_td4_seed0 - eval/avg episode reward","2025-04-28_21-52-13_hopper-medium-v2_ppo_reflow_mlp_ta4_td4_seed0 - eval/avg episode reward__MIN","2025-04-28_21-52-13_hopper-medium-v2_ppo_reflow_mlp_ta4_td4_seed0 - eval/avg episode reward__MAX","2025-04-28_15-20-47_hopper-medium-v2_ppo_shortcut_mlp_ta4_td4_seed0 - eval/avg episode reward","2025-04-28_15-20-47_hopper-medium-v2_ppo_shortcut_mlp_ta4_td4_seed0 - eval/avg episode reward__MIN","2025-04-28_15-20-47_hopper-medium-v2_ppo_shortcut_mlp_ta4_td4_seed0 - eval/avg episode reward__MAX","2025-04-28_15-18-35_hopper-medium-v2_ppo_shortcut_mlp_ta4_td4_seed3407 - eval/avg episode reward","2025-04-28_15-18-35_hopper-medium-v2_ppo_shortcut_mlp_ta4_td4_seed3407 - eval/avg episode reward__MIN","2025-04-28_15-18-35_hopper-medium-v2_ppo_shortcut_mlp_ta4_td4_seed3407 - eval/avg episode reward__MAX","16-41-30_hopper-medium-v2_dipo_diffusion_mlp_ta4_td20_0 - avg episode reward - eval","16-41-30_hopper-medium-v2_dipo_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MIN","16-41-30_hopper-medium-v2_dipo_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MAX","02-08-27_hopper-medium-v2_idql_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval","02-08-27_hopper-medium-v2_idql_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MIN","02-08-27_hopper-medium-v2_idql_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MAX","02-06-21_hopper-medium-v2_dql_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval","02-06-21_hopper-medium-v2_dql_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MIN","02-06-21_hopper-medium-v2_dql_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MAX","02-03-33_hopper-medium-v2_dipo_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval","02-03-33_hopper-medium-v2_dipo_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MIN","02-03-33_hopper-medium-v2_dipo_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MAX","16-37-23_hopper-medium-v2_qsm_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval","16-37-23_hopper-medium-v2_qsm_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MIN","16-37-23_hopper-medium-v2_qsm_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MAX","15-46-16_hopper-medium-v2_rwr_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval","15-46-16_hopper-medium-v2_rwr_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MIN","15-46-16_hopper-medium-v2_rwr_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MAX","15-42-19_hopper-medium-v2_awr_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval","15-42-19_hopper-medium-v2_awr_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MIN","15-42-19_hopper-medium-v2_awr_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MAX","15-22-06_hopper-medium-v2_idql_diffusion_mlp_ta4_td20_0 - avg episode reward - eval","15-22-06_hopper-medium-v2_idql_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MIN","15-22-06_hopper-medium-v2_idql_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MAX","15-03-59_hopper-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed0 - avg episode reward - eval","15-03-59_hopper-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed0 - avg episode reward - eval__MIN","15-03-59_hopper-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed0 - avg episode reward - eval__MAX","04-24-50_hopper-medium-v2_rwr_diffusion_mlp_ta4_td20_0 - avg episode reward - eval","04-24-50_hopper-medium-v2_rwr_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MIN","04-24-50_hopper-medium-v2_rwr_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MAX","03-40-05_hopper-medium-v2_qsm_diffusion_mlp_ta4_td20_0 - avg episode reward - eval","03-40-05_hopper-medium-v2_qsm_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MIN","03-40-05_hopper-medium-v2_qsm_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MAX","03-35-40_hopper-medium-v2_dql_diffusion_mlp_ta4_td20_0 - avg episode reward - eval","03-35-40_hopper-medium-v2_dql_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MIN","03-35-40_hopper-medium-v2_dql_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MAX","03-20-54_hopper-medium-v2_awr_diffusion_mlp_ta4_td20_0 - avg episode reward - eval","03-20-54_hopper-medium-v2_awr_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MIN","03-20-54_hopper-medium-v2_awr_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MAX","14-08-54_hopper-medium-v2_dipo_diffusion_mlp_ta4_td20_42 - avg episode reward - eval","14-08-54_hopper-medium-v2_dipo_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MIN","14-08-54_hopper-medium-v2_dipo_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MAX","08-53-41_hopper-medium-v2_rwr_diffusion_mlp_ta4_td20_42 - avg episode reward - eval","08-53-41_hopper-medium-v2_rwr_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MIN","08-53-41_hopper-medium-v2_rwr_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MAX","08-41-01_hopper-medium-v2_awr_diffusion_mlp_ta4_td20_42 - avg episode reward - eval","08-41-01_hopper-medium-v2_awr_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MIN","08-41-01_hopper-medium-v2_awr_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MAX","08-20-48_hopper-medium-v2_idql_diffusion_mlp_ta4_td20_42 - avg episode reward - eval","08-20-48_hopper-medium-v2_idql_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MIN","08-20-48_hopper-medium-v2_idql_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MAX","08-14-35_hopper-medium-v2_qsm_diffusion_mlp_ta4_td20_42 - avg episode reward - eval","08-14-35_hopper-medium-v2_qsm_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MIN","08-14-35_hopper-medium-v2_qsm_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MAX","08-05-41_hopper-medium-v2_dql_diffusion_mlp_ta4_td20_42 - avg episode reward - eval","08-05-41_hopper-medium-v2_dql_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MIN","08-05-41_hopper-medium-v2_dql_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MAX","23-55-21_hopper-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed3407 - avg episode reward - eval","23-55-21_hopper-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed3407 - avg episode reward - eval__MIN","23-55-21_hopper-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed3407 - avg episode reward - eval__MAX","23-39-24_hopper-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed42 - avg episode reward - eval","23-39-24_hopper-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed42 - avg episode reward - eval__MIN","23-39-24_hopper-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed42 - avg episode reward - eval__MAX"
"0","1298.8165170943128","1298.8165170943128","1298.8165170943128","1431.4120907631968","1431.4120907631968","1431.4120907631968","1489.2212538330052","1489.2212538330052","1489.2212538330052","1414.3651114529143","1414.3651114529143","1414.3651114529143","1261.7546857049424","1261.7546857049424","1261.7546857049424","1240.059329488089","1240.059329488089","1240.059329488089","1448.2004520716255","1448.2004520716255","1448.2004520716255","1396.4957133203663","1396.4957133203663","1396.4957133203663","1453.8561494403057","1453.8561494403057","1453.8561494403057","1487.5696673567172","1487.5696673567172","1487.5696673567172","1436.8496545771247","1436.8496545771247","1436.8496545771247","1455.5629923471076","1455.5629923471076","1455.5629923471076","1435.6869911637443","1435.6869911637443","1435.6869911637443","1386.47213988811","1386.47213988811","1386.47213988811","1457.2692287240777","1457.2692287240777","1457.2692287240777","1494.3607281360091","1494.3607281360091","1494.3607281360091","1402.8073561387505","1402.8073561387505","1402.8073561387505","1493.6510211260131","1493.6510211260131","1493.6510211260131","1442.276313849798","1442.276313849798","1442.276313849798","1455.981917584728","1455.981917584728","1455.981917584728","1458.393823522196","1458.393823522196","1458.393823522196","1440.6761214384123","1440.6761214384123","1440.6761214384123","1384.3661550648274","1384.3661550648274","1384.3661550648274","1440.048598626125","1440.048598626125","1440.048598626125","1483.4267519126854","1483.4267519126854","1483.4267519126854","1453.9407341405424","1453.9407341405424","1453.9407341405424","1405.753702659378","1405.753702659378","1405.753702659378"
"10","1783.4795027509915","1783.4795027509915","1783.4795027509915","1591.5455399327543","1591.5455399327543","1591.5455399327543","1692.6793210729115","1692.6793210729115","1692.6793210729115","1673.4595563100065","1673.4595563100065","1673.4595563100065","1721.2038853989377","1721.2038853989377","1721.2038853989377","1842.333089384202","1842.333089384202","1842.333089384202","1295.007937078188","1295.007937078188","1295.007937078188","1068.7207660386775","1068.7207660386775","1068.7207660386775","243.3161321370434","243.3161321370434","243.3161321370434","1304.6377846698754","1304.6377846698754","1304.6377846698754","288.7792421806159","288.7792421806159","288.7792421806159","1258.13809309929","1258.13809309929","1258.13809309929","1346.1861231793516","1346.1861231793516","1346.1861231793516","1082.8289629399878","1082.8289629399878","1082.8289629399878","1606.241329259521","1606.241329259521","1606.241329259521","1275.7480432403524","1275.7480432403524","1275.7480432403524","272.85265102397994","272.85265102397994","272.85265102397994","150.47689834845886","150.47689834845886","150.47689834845886","1337.2906536875357","1337.2906536875357","1337.2906536875357","1316.3509295446177","1316.3509295446177","1316.3509295446177","1224.3438192277786","1224.3438192277786","1224.3438192277786","1357.4285119302297","1357.4285119302297","1357.4285119302297","1073.334463095267","1073.334463095267","1073.334463095267","312.2812234637004","312.2812234637004","312.2812234637004","239.92886595561046","239.92886595561046","239.92886595561046","1588.2167270305808","1588.2167270305808","1588.2167270305808","1607.3958811659854","1607.3958811659854","1607.3958811659854"
"20","2273.2068723998273","2273.2068723998273","2273.2068723998273","2643.3493153592503","2643.3493153592503","2643.3493153592503","2767.4698155452083","2767.4698155452083","2767.4698155452083","2486.8912996278063","2486.8912996278063","2486.8912996278063","2493.2360914179308","2493.2360914179308","2493.2360914179308","2083.9694254914493","2083.9694254914493","2083.9694254914493","1393.1594353551238","1393.1594353551238","1393.1594353551238","1242.8700675211173","1242.8700675211173","1242.8700675211173","460.8694454903401","460.8694454903401","460.8694454903401","1409.0256810792725","1409.0256810792725","1409.0256810792725","466.4193345277016","466.4193345277016","466.4193345277016","1205.8933293809953","1205.8933293809953","1205.8933293809953","1297.5910069716924","1297.5910069716924","1297.5910069716924","1307.60773766341","1307.60773766341","1307.60773766341","2200.6929677051185","2200.6929677051185","2200.6929677051185","1307.164940673661","1307.164940673661","1307.164940673661","427.58614502443237","427.58614502443237","427.58614502443237","389.06813181763295","389.06813181763295","389.06813181763295","1320.3602643590516","1320.3602643590516","1320.3602643590516","1392.5911940498115","1392.5911940498115","1392.5911940498115","1271.4113771894836","1271.4113771894836","1271.4113771894836","1303.9306568983575","1303.9306568983575","1303.9306568983575","1256.5171563759955","1256.5171563759955","1256.5171563759955","431.3850455788819","431.3850455788819","431.3850455788819","1380.1221257928091","1380.1221257928091","1380.1221257928091","2297.3206351878625","2297.3206351878625","2297.3206351878625","2262.4758158852196","2262.4758158852196","2262.4758158852196"
"30","2545.7428775490266","2545.7428775490266","2545.7428775490266","2195.6874836849297","2195.6874836849297","2195.6874836849297","2476.5985527222833","2476.5985527222833","2476.5985527222833","2609.59006535991","2609.59006535991","2609.59006535991","2388.4994432515596","2388.4994432515596","2388.4994432515596","2123.339952223146","2123.339952223146","2123.339952223146","1489.9633881279492","1489.9633881279492","1489.9633881279492","1787.2652106954235","1787.2652106954235","1787.2652106954235","689.1490698695965","689.1490698695965","689.1490698695965","1445.1604376726682","1445.1604376726682","1445.1604376726682","936.9778404463723","936.9778404463723","936.9778404463723","1308.5583505465277","1308.5583505465277","1308.5583505465277","1274.1333755860437","1274.1333755860437","1274.1333755860437","1937.1122755413232","1937.1122755413232","1937.1122755413232","2684.3776030581116","2684.3776030581116","2684.3776030581116","1444.7291159748256","1444.7291159748256","1444.7291159748256","1289.2454487112811","1289.2454487112811","1289.2454487112811","608.3196004468956","608.3196004468956","608.3196004468956","1304.6913766168475","1304.6913766168475","1304.6913766168475","1449.7700721889248","1449.7700721889248","1449.7700721889248","1408.1091736891822","1408.1091736891822","1408.1091736891822","1277.8589474686123","1277.8589474686123","1277.8589474686123","1769.0560146333448","1769.0560146333448","1769.0560146333448","1180.6856763349895","1180.6856763349895","1180.6856763349895","724.3462028983538","724.3462028983538","724.3462028983538","2882.3446856467954","2882.3446856467954","2882.3446856467954","2855.154929592775","2855.154929592775","2855.154929592775"
"40","2542.4162955960524","2542.4162955960524","2542.4162955960524","1998.5226762580162","1998.5226762580162","1998.5226762580162","2061.4621632932685","2061.4621632932685","2061.4621632932685","2304.1639868067487","2304.1639868067487","2304.1639868067487","2364.1560695399603","2364.1560695399603","2364.1560695399603","2266.6720635757074","2266.6720635757074","2266.6720635757074","1544.9614612898145","1544.9614612898145","1544.9614612898145","2122.635951529419","2122.635951529419","2122.635951529419","1353.2579584254313","1353.2579584254313","1353.2579584254313","1502.9976674139937","1502.9976674139937","1502.9976674139937","2087.5166018412397","2087.5166018412397","2087.5166018412397","1365.9424775545763","1365.9424775545763","1365.9424775545763","1214.5007326041825","1214.5007326041825","1214.5007326041825","2192.759260049459","2192.759260049459","2192.759260049459","2858.5261432811994","2858.5261432811994","2858.5261432811994","1984.3178660336416","1984.3178660336416","1984.3178660336416","1995.799612596952","1995.799612596952","1995.799612596952","499.21969875582715","499.21969875582715","499.21969875582715","1244.3514383942586","1244.3514383942586","1244.3514383942586","1537.431898564285","1537.431898564285","1537.431898564285","2051.914134328865","2051.914134328865","2051.914134328865","1256.6101982724379","1256.6101982724379","1256.6101982724379","2403.894961146907","2403.894961146907","2403.894961146907","2303.797479182878","2303.797479182878","2303.797479182878","3253.4915733448966","3253.4915733448966","3253.4915733448966","2865.4645777250926","2865.4645777250926","2865.4645777250926","2741.541194429744","2741.541194429744","2741.541194429744"
"50","2554.7337330139308","2554.7337330139308","2554.7337330139308","1347.2409007687993","1347.2409007687993","1347.2409007687993","1695.965863812685","1695.965863812685","1695.965863812685","2260.6550360887754","2260.6550360887754","2260.6550360887754","2408.1353260999226","2408.1353260999226","2408.1353260999226","2543.5234394911545","2543.5234394911545","2543.5234394911545","1605.0597289873422","1605.0597289873422","1605.0597289873422","2693.534249861723","2693.534249861723","2693.534249861723","2748.3354836417125","2748.3354836417125","2748.3354836417125","1564.2898434373362","1564.2898434373362","1564.2898434373362","2681.0955831402903","2681.0955831402903","2681.0955831402903","2359.3803901693673","2359.3803901693673","2359.3803901693673","1242.7539769912355","1242.7539769912355","1242.7539769912355","2426.132902682844","2426.132902682844","2426.132902682844","2813.9899738474064","2813.9899738474064","2813.9899738474064","2378.2634897051785","2378.2634897051785","2378.2634897051785","2458.5806140011755","2458.5806140011755","2458.5806140011755","3002.1154015191887","3002.1154015191887","3002.1154015191887","1247.487086356715","1247.487086356715","1247.487086356715","1643.7951015933909","1643.7951015933909","1643.7951015933909","2667.7748185265536","2667.7748185265536","2667.7748185265536","1222.2922368574236","1222.2922368574236","1222.2922368574236","2270.213736391609","2270.213736391609","2270.213736391609","2901.8684255152407","2901.8684255152407","2901.8684255152407","2712.9783425182595","2712.9783425182595","2712.9783425182595","2812.39429328331","2812.39429328331","2812.39429328331","2699.2833939925504","2699.2833939925504","2699.2833939925504"
"60","2615.8872738217083","2615.8872738217083","2615.8872738217083","1819.966053287832","1819.966053287832","1819.966053287832","1981.7870375290474","1981.7870375290474","1981.7870375290474","1988.7796417798106","1988.7796417798106","1988.7796417798106","2243.4644023319233","2243.4644023319233","2243.4644023319233","2704.2183332416976","2704.2183332416976","2704.2183332416976","1619.129155864689","1619.129155864689","1619.129155864689","2740.099816256627","2740.099816256627","2740.099816256627","2941.820241275496","2941.820241275496","2941.820241275496","1641.0779767460824","1641.0779767460824","1641.0779767460824","2468.148333478413","2468.148333478413","2468.148333478413","2726.3060710900804","2726.3060710900804","2726.3060710900804","1177.1060794954788","1177.1060794954788","1177.1060794954788","2578.7498579331623","2578.7498579331623","2578.7498579331623","2774.734204847212","2774.734204847212","2774.734204847212","2725.003383105128","2725.003383105128","2725.003383105128","2595.292875847898","2595.292875847898","2595.292875847898","2992.9972952096996","2992.9972952096996","2992.9972952096996","1180.335078027331","1180.335078027331","1180.335078027331","1637.0579276149795","1637.0579276149795","1637.0579276149795","2630.7764628086206","2630.7764628086206","2630.7764628086206","1184.1460613279482","1184.1460613279482","1184.1460613279482","2479.9310390359706","2479.9310390359706","2479.9310390359706","2925.5426479329467","2925.5426479329467","2925.5426479329467","3104.487287541496","3104.487287541496","3104.487287541496","2726.6383998638394","2726.6383998638394","2726.6383998638394","2713.7927855052208","2713.7927855052208","2713.7927855052208"
"70","2531.8329307331005","2531.8329307331005","2531.8329307331005","2084.9073067814543","2084.9073067814543","2084.9073067814543","2278.206928350418","2278.206928350418","2278.206928350418","2183.2649316556995","2183.2649316556995","2183.2649316556995","2370.1977280693454","2370.1977280693454","2370.1977280693454","2675.6945063302815","2675.6945063302815","2675.6945063302815","1657.4534763865465","1657.4534763865465","1657.4534763865465","2956.0383576916656","2956.0383576916656","2956.0383576916656","2984.148299731084","2984.148299731084","2984.148299731084","1654.954237432455","1654.954237432455","1654.954237432455","2864.2673317857716","2864.2673317857716","2864.2673317857716","2574.8481609627866","2574.8481609627866","2574.8481609627866","1165.5277149044523","1165.5277149044523","1165.5277149044523","2905.391539350073","2905.391539350073","2905.391539350073","2723.082721550707","2723.082721550707","2723.082721550707","2470.2170925883556","2470.2170925883556","2470.2170925883556","1950.53714786535","1950.53714786535","1950.53714786535","3129.3441837452674","3129.3441837452674","3129.3441837452674","1147.464608739966","1147.464608739966","1147.464608739966","1710.2050684116427","1710.2050684116427","1710.2050684116427","2423.192896854753","2423.192896854753","2423.192896854753","1163.8629098804802","1163.8629098804802","1163.8629098804802","2814.093198673855","2814.093198673855","2814.093198673855","2248.844551893085","2248.844551893085","2248.844551893085","3271.5416758237934","3271.5416758237934","3271.5416758237934","2684.4971330824483","2684.4971330824483","2684.4971330824483","2586.9044459076463","2586.9044459076463","2586.9044459076463"
"80","2648.6309117042565","2648.6309117042565","2648.6309117042565","2150.3143979910706","2150.3143979910706","2150.3143979910706","2389.9749470076868","2389.9749470076868","2389.9749470076868","2604.8011433070046","2604.8011433070046","2604.8011433070046","2413.180271455111","2413.180271455111","2413.180271455111","2649.511017075126","2649.511017075126","2649.511017075126","1697.1540411647632","1697.1540411647632","1697.1540411647632","2910.958388932384","2910.958388932384","2910.958388932384","3172.179985878604","3172.179985878604","3172.179985878604","1817.6675040179223","1817.6675040179223","1817.6675040179223","2978.40289184999","2978.40289184999","2978.40289184999","2752.919348049426","2752.919348049426","2752.919348049426","1172.1667046345758","1172.1667046345758","1172.1667046345758","2947.988713706689","2947.988713706689","2947.988713706689","2723.647588104747","2723.647588104747","2723.647588104747","2511.7152148452833","2511.7152148452833","2511.7152148452833","2985.3465387001065","2985.3465387001065","2985.3465387001065","3197.146385116675","3197.146385116675","3197.146385116675","1137.1202611423043","1137.1202611423043","1137.1202611423043","1803.600832479064","1803.600832479064","1803.600832479064","2669.163033948541","2669.163033948541","2669.163033948541","1149.201952149558","1149.201952149558","1149.201952149558","2899.9305860617446","2899.9305860617446","2899.9305860617446","2720.0620780877434","2720.0620780877434","2720.0620780877434","3299.184731123895","3299.184731123895","3299.184731123895","2665.668784118916","2665.668784118916","2665.668784118916","2649.4144975816134","2649.4144975816134","2649.4144975816134"
"90","2699.196211004613","2699.196211004613","2699.196211004613","2362.356989142538","2362.356989142538","2362.356989142538","2587.4458539809325","2587.4458539809325","2587.4458539809325","2628.5526422156395","2628.5526422156395","2628.5526422156395","2405.1519139051757","2405.1519139051757","2405.1519139051757","2765.686604451741","2765.686604451741","2765.686604451741","1841.8696088047423","1841.8696088047423","1841.8696088047423","2755.1705317764995","2755.1705317764995","2755.1705317764995","3113.307561063851","3113.307561063851","3113.307561063851","1884.3862585282538","1884.3862585282538","1884.3862585282538","2807.1558754475755","2807.1558754475755","2807.1558754475755","2705.838732733608","2705.838732733608","2705.838732733608","1128.4624054889791","1128.4624054889791","1128.4624054889791","3026.274479342723","3026.274479342723","3026.274479342723","2662.7790798338888","2662.7790798338888","2662.7790798338888","2688.629255559918","2688.629255559918","2688.629255559918","2605.108542377786","2605.108542377786","2605.108542377786","3214.918785319959","3214.918785319959","3214.918785319959","1111.467885046156","1111.467885046156","1111.467885046156","1838.6746542243125","1838.6746542243125","1838.6746542243125","2613.578212202644","2613.578212202644","2613.578212202644","1140.7755600381822","1140.7755600381822","1140.7755600381822","2977.122970975889","2977.122970975889","2977.122970975889","2307.226036970552","2307.226036970552","2307.226036970552","3274.6726295492576","3274.6726295492576","3274.6726295492576","2613.4243453171575","2613.4243453171575","2613.4243453171575","2599.682873572","2599.682873572","2599.682873572"
