"Step","2025-05-01_14-00-20_walker2d-medium-v2_ppo_shortcut_mlp_ta4_td4_seed3407 - eval/avg episode reward","2025-05-01_14-00-20_walker2d-medium-v2_ppo_shortcut_mlp_ta4_td4_seed3407 - eval/avg episode reward__MIN","2025-05-01_14-00-20_walker2d-medium-v2_ppo_shortcut_mlp_ta4_td4_seed3407 - eval/avg episode reward__MAX","2025-05-01_14-00-20_walker2d-medium-v2_ppo_shortcut_mlp_ta4_td4_seed42 - eval/avg episode reward","2025-05-01_14-00-20_walker2d-medium-v2_ppo_shortcut_mlp_ta4_td4_seed42 - eval/avg episode reward__MIN","2025-05-01_14-00-20_walker2d-medium-v2_ppo_shortcut_mlp_ta4_td4_seed42 - eval/avg episode reward__MAX","2025-05-01_14-00-20_walker2d-medium-v2_ppo_shortcut_mlp_ta4_td4_seed0 - eval/avg episode reward","2025-05-01_14-00-20_walker2d-medium-v2_ppo_shortcut_mlp_ta4_td4_seed0 - eval/avg episode reward__MIN","2025-05-01_14-00-20_walker2d-medium-v2_ppo_shortcut_mlp_ta4_td4_seed0 - eval/avg episode reward__MAX","2025-04-28_22-04-39_walker2d-medium-v2_ppo_reflow_mlp_ta4_td4_seed3407 - eval/avg episode reward","2025-04-28_22-04-39_walker2d-medium-v2_ppo_reflow_mlp_ta4_td4_seed3407 - eval/avg episode reward__MIN","2025-04-28_22-04-39_walker2d-medium-v2_ppo_reflow_mlp_ta4_td4_seed3407 - eval/avg episode reward__MAX","2025-04-28_22-04-31_walker2d-medium-v2_ppo_reflow_mlp_ta4_td4_seed42 - eval/avg episode reward","2025-04-28_22-04-31_walker2d-medium-v2_ppo_reflow_mlp_ta4_td4_seed42 - eval/avg episode reward__MIN","2025-04-28_22-04-31_walker2d-medium-v2_ppo_reflow_mlp_ta4_td4_seed42 - eval/avg episode reward__MAX","2025-04-28_22-04-18_walker2d-medium-v2_ppo_reflow_mlp_ta4_td4_seed0 - eval/avg episode reward","2025-04-28_22-04-18_walker2d-medium-v2_ppo_reflow_mlp_ta4_td4_seed0 - eval/avg episode reward__MIN","2025-04-28_22-04-18_walker2d-medium-v2_ppo_reflow_mlp_ta4_td4_seed0 - eval/avg episode reward__MAX","06-35-36_walker2d-medium-v2_idql_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval","06-35-36_walker2d-medium-v2_idql_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MIN","06-35-36_walker2d-medium-v2_idql_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MAX","06-32-37_walker2d-medium-v2_dql_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval","06-32-37_walker2d-medium-v2_dql_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MIN","06-32-37_walker2d-medium-v2_dql_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MAX","13-58-17_walker2d-medium-v2_qsm_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval","13-58-17_walker2d-medium-v2_qsm_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MIN","13-58-17_walker2d-medium-v2_qsm_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MAX","12-45-24_walker2d-medium-v2_rwr_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval","12-45-24_walker2d-medium-v2_rwr_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MIN","12-45-24_walker2d-medium-v2_rwr_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MAX","12-43-14_walker2d-medium-v2_dipo_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval","12-43-14_walker2d-medium-v2_dipo_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MIN","12-43-14_walker2d-medium-v2_dipo_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MAX","12-42-18_walker2d-medium-v2_awr_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval","12-42-18_walker2d-medium-v2_awr_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MIN","12-42-18_walker2d-medium-v2_awr_diffusion_mlp_ta4_td20_3407 - avg episode reward - eval__MAX","22-26-57_walker2d-medium-v2_idql_diffusion_mlp_ta4_td20_0 - avg episode reward - eval","22-26-57_walker2d-medium-v2_idql_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MIN","22-26-57_walker2d-medium-v2_idql_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MAX","22-21-01_walker2d-medium-v2_dql_diffusion_mlp_ta4_td20_0 - avg episode reward - eval","22-21-01_walker2d-medium-v2_dql_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MIN","22-21-01_walker2d-medium-v2_dql_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MAX","22-10-24_walker2d-medium-v2_qsm_diffusion_mlp_ta4_td20_0 - avg episode reward - eval","22-10-24_walker2d-medium-v2_qsm_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MIN","22-10-24_walker2d-medium-v2_qsm_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MAX","22-00-40_walker2d-medium-v2_rwr_diffusion_mlp_ta4_td20_0 - avg episode reward - eval","22-00-40_walker2d-medium-v2_rwr_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MIN","22-00-40_walker2d-medium-v2_rwr_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MAX","21-52-31_walker2d-medium-v2_awr_diffusion_mlp_ta4_td20_0 - avg episode reward - eval","21-52-31_walker2d-medium-v2_awr_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MIN","21-52-31_walker2d-medium-v2_awr_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MAX","09-51-46_walker2d-medium-v2_dipo_diffusion_mlp_ta4_td20_42 - avg episode reward - eval","09-51-46_walker2d-medium-v2_dipo_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MIN","09-51-46_walker2d-medium-v2_dipo_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MAX","07-36-26_walker2d-medium-v2_dipo_diffusion_mlp_ta4_td20_0 - avg episode reward - eval","07-36-26_walker2d-medium-v2_dipo_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MIN","07-36-26_walker2d-medium-v2_dipo_diffusion_mlp_ta4_td20_0 - avg episode reward - eval__MAX","14-33-09_walker2d-medium-v2_idql_diffusion_mlp_ta4_td20_42 - avg episode reward - eval","14-33-09_walker2d-medium-v2_idql_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MIN","14-33-09_walker2d-medium-v2_idql_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MAX","10-58-26_walker2d-medium-v2_dql_diffusion_mlp_ta4_td20_42 - avg episode reward - eval","10-58-26_walker2d-medium-v2_dql_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MIN","10-58-26_walker2d-medium-v2_dql_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MAX","10-47-38_walker2d-medium-v2_qsm_diffusion_mlp_ta4_td20_42 - avg episode reward - eval","10-47-38_walker2d-medium-v2_qsm_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MIN","10-47-38_walker2d-medium-v2_qsm_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MAX","09-25-54_walker2d-medium-v2_rwr_diffusion_mlp_ta4_td20_42 - avg episode reward - eval","09-25-54_walker2d-medium-v2_rwr_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MIN","09-25-54_walker2d-medium-v2_rwr_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MAX","09-20-17_walker2d-medium-v2_awr_diffusion_mlp_ta4_td20_42 - avg episode reward - eval","09-20-17_walker2d-medium-v2_awr_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MIN","09-20-17_walker2d-medium-v2_awr_diffusion_mlp_ta4_td20_42 - avg episode reward - eval__MAX","2025-03-29_21-28-47_walker2d-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed42 - avg episode reward - eval","2025-03-29_21-28-47_walker2d-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed42 - avg episode reward - eval__MIN","2025-03-29_21-28-47_walker2d-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed42 - avg episode reward - eval__MAX","11-20-23_walker2d-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed3407 - avg episode reward - eval","11-20-23_walker2d-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed3407 - avg episode reward - eval__MIN","11-20-23_walker2d-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed3407 - avg episode reward - eval__MAX","11-19-45_walker2d-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed0 - avg episode reward - eval","11-19-45_walker2d-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed0 - avg episode reward - eval__MIN","11-19-45_walker2d-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed0 - avg episode reward - eval__MAX"
"0","2832.0712587921353","2832.0712587921353","2832.0712587921353","3019.0936627923143","3019.0936627923143","3019.0936627923143","2975.6208968536494","2975.6208968536494","2975.6208968536494","2784.309005777549","2784.309005777549","2784.309005777549","2898.775930334714","2898.775930334714","2898.775930334714","2868.0375924446816","2868.0375924446816","2868.0375924446816","2624.7794388544417","2624.7794388544417","2624.7794388544417","2897.5434726056183","2897.5434726056183","2897.5434726056183","2818.484309258029","2818.484309258029","2818.484309258029","3007.4053519861873","3007.4053519861873","3007.4053519861873","2853.0612881884435","2853.0612881884435","2853.0612881884435","2842.071244513034","2842.071244513034","2842.071244513034","2642.317317358023","2642.317317358023","2642.317317358023","3136.903226476817","3136.903226476817","3136.903226476817","2870.9009028346527","2870.9009028346527","2870.9009028346527","2959.3733843584746","2959.3733843584746","2959.3733843584746","2859.9971157236255","2859.9971157236255","2859.9971157236255","2944.175677461405","2944.175677461405","2944.175677461405","2993.1940172302598","2993.1940172302598","2993.1940172302598","2569.668214144523","2569.668214144523","2569.668214144523","3034.6389866564095","3034.6389866564095","3034.6389866564095","2887.696209841604","2887.696209841604","2887.696209841604","2845.7505746999186","2845.7505746999186","2845.7505746999186","2948.5369338849455","2948.5369338849455","2948.5369338849455","2803.5174779083814","2803.5174779083814","2803.5174779083814","2789.0728578487006","2789.0728578487006","2789.0728578487006","2956.6758052955965","2956.6758052955965","2956.6758052955965"
"10","3536.6989959749417","3536.6989959749417","3536.6989959749417","3291.293220041882","3291.293220041882","3291.293220041882","3672.326152129711","3672.326152129711","3672.326152129711","3478.7925115968565","3478.7925115968565","3478.7925115968565","3438.4730399869877","3438.4730399869877","3438.4730399869877","3495.98030445732","3495.98030445732","3495.98030445732","1803.4920385915798","1803.4920385915798","1803.4920385915798","525.0957874162849","525.0957874162849","525.0957874162849","66.98062126476648","66.98062126476648","66.98062126476648","2734.37090773535","2734.37090773535","2734.37090773535","2773.8402317067685","2773.8402317067685","2773.8402317067685","2904.845330359076","2904.845330359076","2904.845330359076","2025.013294210894","2025.013294210894","2025.013294210894","328.1757099642436","328.1757099642436","328.1757099642436","59.43228399236322","59.43228399236322","59.43228399236322","1881.605853682467","1881.605853682467","1881.605853682467","3061.6039834459116","3061.6039834459116","3061.6039834459116","2602.1192933392504","2602.1192933392504","2602.1192933392504","2769.5630502282397","2769.5630502282397","2769.5630502282397","1755.6928602131954","1755.6928602131954","1755.6928602131954","-36.11697985454123","-36.11697985454123","-36.11697985454123","68.09215368919594","68.09215368919594","68.09215368919594","2050.1330075862425","2050.1330075862425","2050.1330075862425","3145.007310812015","3145.007310812015","3145.007310812015","3254.1189134601273","3254.1189134601273","3254.1189134601273","3160.8612347348503","3160.8612347348503","3160.8612347348503","3319.061823334751","3319.061823334751","3319.061823334751"
"20","3797.5378968147525","3797.5378968147525","3797.5378968147525","3824.7775069674112","3824.7775069674112","3824.7775069674112","3716.961292690755","3716.961292690755","3716.961292690755","3553.76981305973","3553.76981305973","3553.76981305973","3535.700611366546","3535.700611366546","3535.700611366546","3544.5591059019544","3544.5591059019544","3544.5591059019544","2272.9841449197643","2272.9841449197643","2272.9841449197643","31.80547531958193","31.80547531958193","31.80547531958193","179.86154749288622","179.86154749288622","179.86154749288622","2263.797067300047","2263.797067300047","2263.797067300047","3307.1002797760925","3307.1002797760925","3307.1002797760925","2891.2525337946718","2891.2525337946718","2891.2525337946718","2490.007610100604","2490.007610100604","2490.007610100604","487.1158387065364","487.1158387065364","487.1158387065364","187.86947330352683","187.86947330352683","187.86947330352683","1962.0905181905048","1962.0905181905048","1962.0905181905048","2833.559068119692","2833.559068119692","2833.559068119692","3199.0756771251527","3199.0756771251527","3199.0756771251527","3424.4380330548183","3424.4380330548183","3424.4380330548183","2335.984043987936","2335.984043987936","2335.984043987936","342.7527899344531","342.7527899344531","342.7527899344531","189.42987392381147","189.42987392381147","189.42987392381147","2268.6403827872955","2268.6403827872955","2268.6403827872955","2737.372783995211","2737.372783995211","2737.372783995211","3529.917003638412","3529.917003638412","3529.917003638412","3419.9013362627024","3419.9013362627024","3419.9013362627024","3539.4124317265014","3539.4124317265014","3539.4124317265014"
"30","3792.9136255363146","3792.9136255363146","3792.9136255363146","3922.359962459674","3922.359962459674","3922.359962459674","3803.112294679515","3803.112294679515","3803.112294679515","3583.5315960683756","3583.5315960683756","3583.5315960683756","3448.971542599361","3448.971542599361","3448.971542599361","3622.2804091444996","3622.2804091444996","3622.2804091444996","2949.960334222353","2949.960334222353","2949.960334222353","184.65043270944227","184.65043270944227","184.65043270944227","284.19056948893774","284.19056948893774","284.19056948893774","2445.1330106750524","2445.1330106750524","2445.1330106750524","3520.7931312043206","3520.7931312043206","3520.7931312043206","2967.070235939295","2967.070235939295","2967.070235939295","2895.7544653777563","2895.7544653777563","2895.7544653777563","13.018778263839106","13.018778263839106","13.018778263839106","277.9991022874078","277.9991022874078","277.9991022874078","2098.116417741981","2098.116417741981","2098.116417741981","3133.780072478545","3133.780072478545","3133.780072478545","3566.1389776106816","3566.1389776106816","3566.1389776106816","3647.1023800084454","3647.1023800084454","3647.1023800084454","3027.86986664365","3027.86986664365","3027.86986664365","583.2758681165296","583.2758681165296","583.2758681165296","283.2762069614314","283.2762069614314","283.2762069614314","2250.6484776450657","2250.6484776450657","2250.6484776450657","2666.2958550001526","2666.2958550001526","2666.2958550001526","3566.899282142125","3566.899282142125","3566.899282142125","3545.039146298276","3545.039146298276","3545.039146298276","3558.83408645764","3558.83408645764","3558.83408645764"
"40","3755.197081049563","3755.197081049563","3755.197081049563","3964.1739218039825","3964.1739218039825","3964.1739218039825","3818.107697430107","3818.107697430107","3818.107697430107","3490.4788846833953","3490.4788846833953","3490.4788846833953","3587.497383845355","3587.497383845355","3587.497383845355","3650.7050041144475","3650.7050041144475","3650.7050041144475","3474.300500395824","3474.300500395824","3474.300500395824","86.75674506118659","86.75674506118659","86.75674506118659","351.57766060289146","351.57766060289146","351.57766060289146","2356.4318328999843","2356.4318328999843","2356.4318328999843","3656.269559728376","3656.269559728376","3656.269559728376","3248.3239432898745","3248.3239432898745","3248.3239432898745","3533.2197005456337","3533.2197005456337","3533.2197005456337","94.89514433129719","94.89514433129719","94.89514433129719","329.18094806183944","329.18094806183944","329.18094806183944","2378.3868600279293","2378.3868600279293","2378.3868600279293","3002.0331477087834","3002.0331477087834","3002.0331477087834","3673.373167723336","3673.373167723336","3673.373167723336","3674.205168625146","3674.205168625146","3674.205168625146","3523.8021112990236","3523.8021112990236","3523.8021112990236","926.2697113803373","926.2697113803373","926.2697113803373","319.4296900870898","319.4296900870898","319.4296900870898","2616.297330897056","2616.297330897056","2616.297330897056","2977.312619855098","2977.312619855098","2977.312619855098","3671.2379349059897","3671.2379349059897","3671.2379349059897","3626.5619255606043","3626.5619255606043","3626.5619255606043","3516.430323565814","3516.430323565814","3516.430323565814"
"50","3714.6199393094103","3714.6199393094103","3714.6199393094103","3968.424739733543","3968.424739733543","3968.424739733543","3759.9779315593637","3759.9779315593637","3759.9779315593637","3632.532919029596","3632.532919029596","3632.532919029596","3612.275820406273","3612.275820406273","3612.275820406273","3699.2604432276194","3699.2604432276194","3699.2604432276194","3761.59004568145","3761.59004568145","3761.59004568145","844.1763115583137","844.1763115583137","844.1763115583137","353.95389354156123","353.95389354156123","353.95389354156123","3115.9938813879185","3115.9938813879185","3115.9938813879185","3770.339253935896","3770.339253935896","3770.339253935896","3122.122905770142","3122.122905770142","3122.122905770142","3687.4231436998484","3687.4231436998484","3687.4231436998484","961.1192402042086","961.1192402042086","961.1192402042086","359.49941929620417","359.49941929620417","359.49941929620417","2544.077879370274","2544.077879370274","2544.077879370274","2864.0178465680547","2864.0178465680547","2864.0178465680547","3711.846319480678","3711.846319480678","3711.846319480678","3759.407107245611","3759.407107245611","3759.407107245611","3741.9152744848097","3741.9152744848097","3741.9152744848097","174.59028851825397","174.59028851825397","174.59028851825397","320.0776341460549","320.0776341460549","320.0776341460549","2529.1792130829044","2529.1792130829044","2529.1792130829044","2909.8560261483367","2909.8560261483367","2909.8560261483367","3695.1443423893097","3695.1443423893097","3695.1443423893097","3605.4447687869338","3605.4447687869338","3605.4447687869338","3504.1390413578606","3504.1390413578606","3504.1390413578606"
"60","3797.1394652106974","3797.1394652106974","3797.1394652106974","3932.4969875560214","3932.4969875560214","3932.4969875560214","3718.2643146061323","3718.2643146061323","3718.2643146061323","3680.9428781540423","3680.9428781540423","3680.9428781540423","3716.351384672642","3716.351384672642","3716.351384672642","3731.750029473277","3731.750029473277","3731.750029473277","3703.333861551063","3703.333861551063","3703.333861551063","2270.9904748729427","2270.9904748729427","2270.9904748729427","345.8296269085103","345.8296269085103","345.8296269085103","2785.038019934972","2785.038019934972","2785.038019934972","3763.3118155893258","3763.3118155893258","3763.3118155893258","3420.1520802715777","3420.1520802715777","3420.1520802715777","3706.9295506838707","3706.9295506838707","3706.9295506838707","-33.7636669237752","-33.7636669237752","-33.7636669237752","344.6333030375735","344.6333030375735","344.6333030375735","3016.673392316894","3016.673392316894","3016.673392316894","3217.597356378426","3217.597356378426","3217.597356378426","3734.4550949715804","3734.4550949715804","3734.4550949715804","3713.9849256418174","3713.9849256418174","3713.9849256418174","3763.2909877387087","3763.2909877387087","3763.2909877387087","520.44135474678","520.44135474678","520.44135474678","370.8976270545448","370.8976270545448","370.8976270545448","3108.317044257446","3108.317044257446","3108.317044257446","2996.1269287285263","2996.1269287285263","2996.1269287285263","3729.1067399232243","3729.1067399232243","3729.1067399232243","3787.1266582541443","3787.1266582541443","3787.1266582541443","3460.599827226054","3460.599827226054","3460.599827226054"
"70","3775.0495463330017","3775.0495463330017","3775.0495463330017","3939.118266569746","3939.118266569746","3939.118266569746","3711.9401539224227","3711.9401539224227","3711.9401539224227","3773.291277393296","3773.291277393296","3773.291277393296","3769.338093448913","3769.338093448913","3769.338093448913","3731.6464308842505","3731.6464308842505","3731.6464308842505","3872.9063231570044","3872.9063231570044","3872.9063231570044","402.28571291367615","402.28571291367615","402.28571291367615","278.39994843536374","278.39994843536374","278.39994843536374","3083.48529286212","3083.48529286212","3083.48529286212","3770.5209805643944","3770.5209805643944","3770.5209805643944","3343.5785480889804","3343.5785480889804","3343.5785480889804","3823.647237617769","3823.647237617769","3823.647237617769","96.90556609826005","96.90556609826005","96.90556609826005","338.62161466313637","338.62161466313637","338.62161466313637","3156.783920315119","3156.783920315119","3156.783920315119","3109.9828813162576","3109.9828813162576","3109.9828813162576","3721.432613431206","3721.432613431206","3721.432613431206","3665.953534268083","3665.953534268083","3665.953534268083","3895.472037457882","3895.472037457882","3895.472037457882","361.4330653675805","361.4330653675805","361.4330653675805","337.4081285583128","337.4081285583128","337.4081285583128","3112.080929326891","3112.080929326891","3112.080929326891","3228.1963266828916","3228.1963266828916","3228.1963266828916","3700.432244666043","3700.432244666043","3700.432244666043","3666.383168543817","3666.383168543817","3666.383168543817","3467.9023886164505","3467.9023886164505","3467.9023886164505"
"80","3834.4930458208155","3834.4930458208155","3834.4930458208155","3963.146894316885","3963.146894316885","3963.146894316885","3789.306203236808","3789.306203236808","3789.306203236808","3796.9550031418084","3796.9550031418084","3796.9550031418084","3807.9581831544433","3807.9581831544433","3807.9581831544433","3779.749278362861","3779.749278362861","3779.749278362861","3880.1607900751396","3880.1607900751396","3880.1607900751396","687.7495719678149","687.7495719678149","687.7495719678149","359.8997154952123","359.8997154952123","359.8997154952123","2972.733266048939","2972.733266048939","2972.733266048939","3766.9506888002215","3766.9506888002215","3766.9506888002215","3192.2653833621016","3192.2653833621016","3192.2653833621016","3729.243010411849","3729.243010411849","3729.243010411849","1005.8066414711105","1005.8066414711105","1005.8066414711105","304.6789320008532","304.6789320008532","304.6789320008532","3265.835780879492","3265.835780879492","3265.835780879492","3448.308832262614","3448.308832262614","3448.308832262614","3719.5424737896487","3719.5424737896487","3719.5424737896487","3719.067854313692","3719.067854313692","3719.067854313692","3808.6898049973506","3808.6898049973506","3808.6898049973506","1873.9581197664907","1873.9581197664907","1873.9581197664907","464.529546608804","464.529546608804","464.529546608804","3386.5715058855303","3386.5715058855303","3386.5715058855303","3241.8642785844986","3241.8642785844986","3241.8642785844986","3636.851091493861","3636.851091493861","3636.851091493861","3711.6641588188686","3711.6641588188686","3711.6641588188686","3433.1688778232274","3433.1688778232274","3433.1688778232274"
"90","3829.0809943685176","3829.0809943685176","3829.0809943685176","3951.0004574376244","3951.0004574376244","3951.0004574376244","3818.7447991942936","3818.7447991942936","3818.7447991942936","3872.227489667338","3872.227489667338","3872.227489667338","3838.687101876721","3838.687101876721","3838.687101876721","3803.697479481729","3803.697479481729","3803.697479481729","3824.1917111681105","3824.1917111681105","3824.1917111681105","832.9146296266917","832.9146296266917","832.9146296266917","208.42066333633386","208.42066333633386","208.42066333633386","3171.3181530734983","3171.3181530734983","3171.3181530734983","3738.5305746856366","3738.5305746856366","3738.5305746856366","3228.0072912782466","3228.0072912782466","3228.0072912782466","3906.6765005813822","3906.6765005813822","3906.6765005813822","795.1817317961415","795.1817317961415","795.1817317961415","365.64762142541196","365.64762142541196","365.64762142541196","3319.829038095876","3319.829038095876","3319.829038095876","3287.224438217214","3287.224438217214","3287.224438217214","3708.4664494685217","3708.4664494685217","3708.4664494685217","3691.786905377428","3691.786905377428","3691.786905377428","3797.787846146523","3797.787846146523","3797.787846146523","2614.7521534634025","2614.7521534634025","2614.7521534634025","371.06342802724197","371.06342802724197","371.06342802724197","3199.619748279708","3199.619748279708","3199.619748279708","3299.0188111887123","3299.0188111887123","3299.0188111887123","3590.3022674808185","3590.3022674808185","3590.3022674808185","3751.0683273438926","3751.0683273438926","3751.0683273438926","3349.50481719905","3349.50481719905","3349.50481719905"
