"Step","2025-05-10_13-16-06_hopper-medium-v2_fql_mlp_ta4_td4_seed0 - avg episode reward - eval","2025-05-10_13-16-06_hopper-medium-v2_fql_mlp_ta4_td4_seed0 - avg episode reward - eval__MIN","2025-05-10_13-16-06_hopper-medium-v2_fql_mlp_ta4_td4_seed0 - avg episode reward - eval__MAX","2025-05-10_13-16-06_hopper-medium-v2_fql_mlp_ta4_td4_seed3407 - avg episode reward - eval","2025-05-10_13-16-06_hopper-medium-v2_fql_mlp_ta4_td4_seed3407 - avg episode reward - eval__MIN","2025-05-10_13-16-06_hopper-medium-v2_fql_mlp_ta4_td4_seed3407 - avg episode reward - eval__MAX","2025-05-09_11-54-21_hopper-medium-v2_fql_mlp_ta4_td4_seed42 - avg episode reward - eval","2025-05-09_11-54-21_hopper-medium-v2_fql_mlp_ta4_td4_seed42 - avg episode reward - eval__MIN","2025-05-09_11-54-21_hopper-medium-v2_fql_mlp_ta4_td4_seed42 - avg episode reward - eval__MAX","2025-05-01_14-00-20_hopper-medium-v2_ppo_shortcut_mlp_ta4_td4_seed3407 - eval/avg episode reward","2025-05-01_14-00-20_hopper-medium-v2_ppo_shortcut_mlp_ta4_td4_seed3407 - eval/avg episode reward__MIN","2025-05-01_14-00-20_hopper-medium-v2_ppo_shortcut_mlp_ta4_td4_seed3407 - eval/avg episode reward__MAX","2025-05-01_14-00-20_hopper-medium-v2_ppo_shortcut_mlp_ta4_td4_seed42 - eval/avg episode reward","2025-05-01_14-00-20_hopper-medium-v2_ppo_shortcut_mlp_ta4_td4_seed42 - eval/avg episode reward__MIN","2025-05-01_14-00-20_hopper-medium-v2_ppo_shortcut_mlp_ta4_td4_seed42 - eval/avg episode reward__MAX","2025-05-01_14-00-00_hopper-medium-v2_ppo_shortcut_mlp_ta4_td4_seed0 - eval/avg episode reward","2025-05-01_14-00-00_hopper-medium-v2_ppo_shortcut_mlp_ta4_td4_seed0 - eval/avg episode reward__MIN","2025-05-01_14-00-00_hopper-medium-v2_ppo_shortcut_mlp_ta4_td4_seed0 - eval/avg episode reward__MAX","2025-04-28_21-53-42_hopper-medium-v2_ppo_reflow_mlp_ta4_td4_seed3407 - eval/avg episode reward","2025-04-28_21-53-42_hopper-medium-v2_ppo_reflow_mlp_ta4_td4_seed3407 - eval/avg episode reward__MIN","2025-04-28_21-53-42_hopper-medium-v2_ppo_reflow_mlp_ta4_td4_seed3407 - eval/avg episode reward__MAX","2025-04-28_21-53-30_hopper-medium-v2_ppo_reflow_mlp_ta4_td4_seed42 - eval/avg episode reward","2025-04-28_21-53-30_hopper-medium-v2_ppo_reflow_mlp_ta4_td4_seed42 - eval/avg episode reward__MIN","2025-04-28_21-53-30_hopper-medium-v2_ppo_reflow_mlp_ta4_td4_seed42 - eval/avg episode reward__MAX","2025-04-28_21-52-13_hopper-medium-v2_ppo_reflow_mlp_ta4_td4_seed0 - eval/avg episode reward","2025-04-28_21-52-13_hopper-medium-v2_ppo_reflow_mlp_ta4_td4_seed0 - eval/avg episode reward__MIN","2025-04-28_21-52-13_hopper-medium-v2_ppo_reflow_mlp_ta4_td4_seed0 - eval/avg episode reward__MAX","15-03-59_hopper-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed0 - avg episode reward - eval","15-03-59_hopper-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed0 - avg episode reward - eval__MIN","15-03-59_hopper-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed0 - avg episode reward - eval__MAX","23-55-21_hopper-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed3407 - avg episode reward - eval","23-55-21_hopper-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed3407 - avg episode reward - eval__MIN","23-55-21_hopper-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed3407 - avg episode reward - eval__MAX","23-39-24_hopper-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed42 - avg episode reward - eval","23-39-24_hopper-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed42 - avg episode reward - eval__MIN","23-39-24_hopper-medium-v2_ppo_diffusion_mlp_ta4_td20_tdf10_seed42 - avg episode reward - eval__MAX"
"275000","3103.34148887236","3103.34148887236","3103.34148887236","2319.4498312786945","2319.4498312786945","2319.4498312786945","3046.8241938858637","3046.8241938858637","3046.8241938858637","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"280000","3114.297952281908","3114.297952281908","3114.297952281908","2363.453856886216","2363.453856886216","2363.453856886216","2245.558460144245","2245.558460144245","2245.558460144245","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"285000","3136.3577730537063","3136.3577730537063","3136.3577730537063","3113.338803366546","3113.338803366546","3113.338803366546","2985.640208745532","2985.640208745532","2985.640208745532","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"290000","3128.584414940889","3128.584414940889","3128.584414940889","2123.211731063085","2123.211731063085","2123.211731063085","3013.9946502747416","3013.9946502747416","3013.9946502747416","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"295000","2984.6431790296697","2984.6431790296697","2984.6431790296697","3095.5958924509055","3095.5958924509055","3095.5958924509055","3103.5925413972855","3103.5925413972855","3103.5925413972855","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"300000","3031.539213032208","3031.539213032208","3031.539213032208","2085.883174459625","2085.883174459625","2085.883174459625","2980.172354968439","2980.172354968439","2980.172354968439","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"305000","3185.1419497715556","3185.1419497715556","3185.1419497715556","3136.946524071628","3136.946524071628","3136.946524071628","3080.3981370826705","3080.3981370826705","3080.3981370826705","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"310000","3115.662173505678","3115.662173505678","3115.662173505678","2669.7300704675986","2669.7300704675986","2669.7300704675986","3091.6918456068997","3091.6918456068997","3091.6918456068997","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"315000","3108.4658550589033","3108.4658550589033","3108.4658550589033","3118.1824713632604","3118.1824713632604","3118.1824713632604","3044.858445123028","3044.858445123028","3044.858445123028","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"320000","3207.090490514873","3207.090490514873","3207.090490514873","3152.7931063205197","3152.7931063205197","3152.7931063205197","3027.21610036952","3027.21610036952","3027.21610036952","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"325000","3058.981842092009","3058.981842092009","3058.981842092009","3174.9845265707377","3174.9845265707377","3174.9845265707377","2670.9263686139275","2670.9263686139275","2670.9263686139275","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"330000","3147.3345122704213","3147.3345122704213","3147.3345122704213","3070.2719229094782","3070.2719229094782","3070.2719229094782","3124.0332171349582","3124.0332171349582","3124.0332171349582","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"335000","3206.0243302020826","3206.0243302020826","3206.0243302020826","3121.1188406906494","3121.1188406906494","3121.1188406906494","2594.7724971929147","2594.7724971929147","2594.7724971929147","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"340000","3096.918506639597","3096.918506639597","3096.918506639597","3124.2189523301777","3124.2189523301777","3124.2189523301777","2947.3743714644925","2947.3743714644925","2947.3743714644925","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"345000","3158.36406094591","3158.36406094591","3158.36406094591","3100.661095816965","3100.661095816965","3100.661095816965","3054.950854001926","3054.950854001926","3054.950854001926","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"350000","3202.2068783908444","3202.2068783908444","3202.2068783908444","3097.444971975315","3097.444971975315","3097.444971975315","3005.8888765468823","3005.8888765468823","3005.8888765468823","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"355000","3111.67478127386","3111.67478127386","3111.67478127386","2435.882811230809","2435.882811230809","2435.882811230809","3144.5538464071888","3144.5538464071888","3144.5538464071888","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"360000","3171.79237995884","3171.79237995884","3171.79237995884","2840.5666899916264","2840.5666899916264","2840.5666899916264","3021.331811537465","3021.331811537465","3021.331811537465","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"365000","3271.542072642015","3271.542072642015","3271.542072642015","3129.891855679481","3129.891855679481","3129.891855679481","3085.8911002069844","3085.8911002069844","3085.8911002069844","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"370000","2330.2658083992524","2330.2658083992524","2330.2658083992524","2280.9943921623894","2280.9943921623894","2280.9943921623894","2790.53360111085","2790.53360111085","2790.53360111085","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"375000","3217.933673123665","3217.933673123665","3217.933673123665","3110.662594772377","3110.662594772377","3110.662594772377","3050.7265622643336","3050.7265622643336","3050.7265622643336","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"380000","3060.917060520516","3060.917060520516","3060.917060520516","3178.1212628122244","3178.1212628122244","3178.1212628122244","3101.3479924286676","3101.3479924286676","3101.3479924286676","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"385000","3001.534143139165","3001.534143139165","3001.534143139165","3145.620955600299","3145.620955600299","3145.620955600299","3034.9240453675006","3034.9240453675006","3034.9240453675006","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"390000","3159.596360749097","3159.596360749097","3159.596360749097","3175.9291789607037","3175.9291789607037","3175.9291789607037","3009.2745922543804","3009.2745922543804","3009.2745922543804","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"395000","3176.700753603821","3176.700753603821","3176.700753603821","3231.579695096179","3231.579695096179","3231.579695096179","3083.454347008398","3083.454347008398","3083.454347008398","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"400000","3068.473058638874","3068.473058638874","3068.473058638874","3150.623137252138","3150.623137252138","3150.623137252138","3067.9606201285396","3067.9606201285396","3067.9606201285396","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"405000","3146.0731777983137","3146.0731777983137","3146.0731777983137","3145.954721393524","3145.954721393524","3145.954721393524","3034.830373430089","3034.830373430089","3034.830373430089","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"410000","3082.639941267858","3082.639941267858","3082.639941267858","3122.350980052279","3122.350980052279","3122.350980052279","3095.6177868673212","3095.6177868673212","3095.6177868673212","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"415000","3157.476791791466","3157.476791791466","3157.476791791466","3158.1125941352475","3158.1125941352475","3158.1125941352475","1990.8749069012956","1990.8749069012956","1990.8749069012956","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"420000","3170.4817469997834","3170.4817469997834","3170.4817469997834","3165.4466067755548","3165.4466067755548","3165.4466067755548","2328.7159433541483","2328.7159433541483","2328.7159433541483","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"425000","3165.881652629363","3165.881652629363","3165.881652629363","3087.470413745564","3087.470413745564","3087.470413745564","3135.261269027482","3135.261269027482","3135.261269027482","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"430000","2689.8683469952493","2689.8683469952493","2689.8683469952493","3131.3318991408078","3131.3318991408078","3131.3318991408078","1882.855645818168","1882.855645818168","1882.855645818168","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"435000","2425.879922088683","2425.879922088683","2425.879922088683","2429.4439528647163","2429.4439528647163","2429.4439528647163","2712.828968538211","2712.828968538211","2712.828968538211","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"440000","3130.0063598192382","3130.0063598192382","3130.0063598192382","3138.4719279876454","3138.4719279876454","3138.4719279876454","3137.5660311732427","3137.5660311732427","3137.5660311732427","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"445000","3196.989318901242","3196.989318901242","3196.989318901242","3104.8108868773525","3104.8108868773525","3104.8108868773525","3099.9067866822443","3099.9067866822443","3099.9067866822443","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"450000","3139.8819131610344","3139.8819131610344","3139.8819131610344","3194.570969206313","3194.570969206313","3194.570969206313","3175.198411005076","3175.198411005076","3175.198411005076","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"455000","3105.6550865171102","3105.6550865171102","3105.6550865171102","3148.41405437614","3148.41405437614","3148.41405437614","2957.8077167438287","2957.8077167438287","2957.8077167438287","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"460000","3214.3622083706296","3214.3622083706296","3214.3622083706296","3143.6528308492607","3143.6528308492607","3143.6528308492607","2428.4802350691193","2428.4802350691193","2428.4802350691193","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"465000","2632.2559175250526","2632.2559175250526","2632.2559175250526","3148.552299955154","3148.552299955154","3148.552299955154","2989.6635730928683","2989.6635730928683","2989.6635730928683","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"470000","2360.7904364086853","2360.7904364086853","2360.7904364086853","3065.2013820934303","3065.2013820934303","3065.2013820934303","3081.1447787999323","3081.1447787999323","3081.1447787999323","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"475000","3149.982164654337","3149.982164654337","3149.982164654337","3074.539121606593","3074.539121606593","3074.539121606593","2313.6184552353816","2313.6184552353816","2313.6184552353816","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"480000","2050.0252798219094","2050.0252798219094","2050.0252798219094","3118.590239139623","3118.590239139623","3118.590239139623","3023.9066074150805","3023.9066074150805","3023.9066074150805","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"485000","3155.1982936348404","3155.1982936348404","3155.1982936348404","3100.489688873583","3100.489688873583","3100.489688873583","3074.6184093155616","3074.6184093155616","3074.6184093155616","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"490000","3200.705016371382","3200.705016371382","3200.705016371382","3186.211405775228","3186.211405775228","3186.211405775228","3045.532184891658","3045.532184891658","3045.532184891658","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"495000","3228.6714022982355","3228.6714022982355","3228.6714022982355","2616.5411476176014","2616.5411476176014","2616.5411476176014","3105.3558645888743","3105.3558645888743","3105.3558645888743","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"500000","3144.2674557603655","3144.2674557603655","3144.2674557603655","3153.1323956719525","3153.1323956719525","3153.1323956719525","3101.8884350409485","3101.8884350409485","3101.8884350409485","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"505000","2708.8493064949985","2708.8493064949985","2708.8493064949985","3109.5790595108106","3109.5790595108106","3109.5790595108106","3099.9407513610536","3099.9407513610536","3099.9407513610536","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"510000","3163.8162890840276","3163.8162890840276","3163.8162890840276","2908.7701904103737","2908.7701904103737","2908.7701904103737","2926.156331977776","2926.156331977776","2926.156331977776","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"515000","3141.6212904329377","3141.6212904329377","3141.6212904329377","3071.0524542450103","3071.0524542450103","3071.0524542450103","3056.9408884837417","3056.9408884837417","3056.9408884837417","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"520000","3248.5617316351604","3248.5617316351604","3248.5617316351604","3198.058626390346","3198.058626390346","3198.058626390346","3091.1321373227597","3091.1321373227597","3091.1321373227597","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"525000","3174.8838902213797","3174.8838902213797","3174.8838902213797","3108.295974717029","3108.295974717029","3108.295974717029","3072.748188751926","3072.748188751926","3072.748188751926","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"530000","3194.9666777361035","3194.9666777361035","3194.9666777361035","3123.2496940821766","3123.2496940821766","3123.2496940821766","3058.306982335561","3058.306982335561","3058.306982335561","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"535000","3172.9032781961405","3172.9032781961405","3172.9032781961405","2378.229364821727","2378.229364821727","2378.229364821727","3040.964391008324","3040.964391008324","3040.964391008324","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"540000","3232.727325731117","3232.727325731117","3232.727325731117","3111.7020851566613","3111.7020851566613","3111.7020851566613","3054.799110399548","3054.799110399548","3054.799110399548","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"545000","3198.6218948117325","3198.6218948117325","3198.6218948117325","3118.224890644436","3118.224890644436","3118.224890644436","2494.4998458994287","2494.4998458994287","2494.4998458994287","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"550000","3066.6517749039895","3066.6517749039895","3066.6517749039895","1742.3646701147666","1742.3646701147666","1742.3646701147666","3052.1838777614194","3052.1838777614194","3052.1838777614194","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"555000","3199.3057241001916","3199.3057241001916","3199.3057241001916","3114.7431523192045","3114.7431523192045","3114.7431523192045","3138.903417956197","3138.903417956197","3138.903417956197","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"560000","2502.6765690254524","2502.6765690254524","2502.6765690254524","2519.9248443279184","2519.9248443279184","2519.9248443279184","3001.1332385866804","3001.1332385866804","3001.1332385866804","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"565000","3126.0710906903532","3126.0710906903532","3126.0710906903532","3177.466061229745","3177.466061229745","3177.466061229745","3084.2626789761457","3084.2626789761457","3084.2626789761457","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"570000","3209.2992501401914","3209.2992501401914","3209.2992501401914","3088.9530726559806","3088.9530726559806","3088.9530726559806","3038.2303542659556","3038.2303542659556","3038.2303542659556","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"575000","3169.9531013419582","3169.9531013419582","3169.9531013419582","3099.3905063888596","3099.3905063888596","3099.3905063888596","3165.436756573701","3165.436756573701","3165.436756573701","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"580000","3157.716718703788","3157.716718703788","3157.716718703788","3105.958242133931","3105.958242133931","3105.958242133931","3166.349678311702","3166.349678311702","3166.349678311702","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"585000","1699.6936380313673","1699.6936380313673","1699.6936380313673","3165.84211087853","3165.84211087853","3165.84211087853","2840.918084609774","2840.918084609774","2840.918084609774","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"590000","3179.4814620331845","3179.4814620331845","3179.4814620331845","3144.9569692649966","3144.9569692649966","3144.9569692649966","3050.5261010269023","3050.5261010269023","3050.5261010269023","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"595000","2255.8035385597514","2255.8035385597514","2255.8035385597514","2884.2835795908118","2884.2835795908118","2884.2835795908118","3119.292478347279","3119.292478347279","3119.292478347279","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"600000","3113.750247878117","3113.750247878117","3113.750247878117","3129.3301421103224","3129.3301421103224","3129.3301421103224","2992.9734144996055","2992.9734144996055","2992.9734144996055","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"605000","3099.3329680705033","3099.3329680705033","3099.3329680705033","3162.6084951399134","3162.6084951399134","3162.6084951399134","3012.256613825147","3012.256613825147","3012.256613825147","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"610000","3129.300592796697","3129.300592796697","3129.300592796697","3164.8000134464937","3164.8000134464937","3164.8000134464937","3011.734791008313","3011.734791008313","3011.734791008313","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"615000","3129.790315732557","3129.790315732557","3129.790315732557","3206.9129364451337","3206.9129364451337","3206.9129364451337","3020.0562185767494","3020.0562185767494","3020.0562185767494","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"620000","3077.4503427816962","3077.4503427816962","3077.4503427816962","3132.0691227104753","3132.0691227104753","3132.0691227104753","3103.294976427186","3103.294976427186","3103.294976427186","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"625000","3073.704311680586","3073.704311680586","3073.704311680586","3151.272987299654","3151.272987299654","3151.272987299654","3084.8339682343376","3084.8339682343376","3084.8339682343376","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"630000","3099.5584830323373","3099.5584830323373","3099.5584830323373","3181.7104216470852","3181.7104216470852","3181.7104216470852","2312.4928408637043","2312.4928408637043","2312.4928408637043","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"635000","2352.1601072508247","2352.1601072508247","2352.1601072508247","3146.561621078153","3146.561621078153","3146.561621078153","3063.364330993657","3063.364330993657","3063.364330993657","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"640000","3133.1365935100966","3133.1365935100966","3133.1365935100966","3155.966753424732","3155.966753424732","3155.966753424732","3012.9722028448696","3012.9722028448696","3012.9722028448696","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"645000","3109.805008916839","3109.805008916839","3109.805008916839","3127.2797082212182","3127.2797082212182","3127.2797082212182","3055.480979932505","3055.480979932505","3055.480979932505","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"650000","3076.5951366465492","3076.5951366465492","3076.5951366465492","3139.275943455264","3139.275943455264","3139.275943455264","3124.9299197773917","3124.9299197773917","3124.9299197773917","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"655000","2564.556913554771","2564.556913554771","2564.556913554771","3161.639189668744","3161.639189668744","3161.639189668744","2129.632640491759","2129.632640491759","2129.632640491759","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660000","3086.0275225289756","3086.0275225289756","3086.0275225289756","3190.793053645516","3190.793053645516","3190.793053645516","2846.862101320933","2846.862101320933","2846.862101320933","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"665000","3080.191839961828","3080.191839961828","3080.191839961828","2209.4419205058393","2209.4419205058393","2209.4419205058393","3075.013535650797","3075.013535650797","3075.013535650797","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"670000","3165.6355080738654","3165.6355080738654","3165.6355080738654","3122.26063966802","3122.26063966802","3122.26063966802","3037.482736683736","3037.482736683736","3037.482736683736","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"675000","3182.1536587322466","3182.1536587322466","3182.1536587322466","3034.05963968247","3034.05963968247","3034.05963968247","3166.327372688151","3166.327372688151","3166.327372688151","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"680000","3150.279369500223","3150.279369500223","3150.279369500223","3160.4549981025666","3160.4549981025666","3160.4549981025666","2914.6457146918247","2914.6457146918247","2914.6457146918247","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"685000","3197.8336529444223","3197.8336529444223","3197.8336529444223","3193.244687278882","3193.244687278882","3193.244687278882","3054.975313155178","3054.975313155178","3054.975313155178","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"690000","3165.7814763139822","3165.7814763139822","3165.7814763139822","3188.0625572724234","3188.0625572724234","3188.0625572724234","3007.542526295457","3007.542526295457","3007.542526295457","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"695000","3098.714352472495","3098.714352472495","3098.714352472495","2335.2480071941736","2335.2480071941736","2335.2480071941736","3033.3916314984745","3033.3916314984745","3033.3916314984745","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"700000","3156.4035343233895","3156.4035343233895","3156.4035343233895","3145.1017940461898","3145.1017940461898","3145.1017940461898","3128.191450633359","3128.191450633359","3128.191450633359","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"705000","3167.6494344151006","3167.6494344151006","3167.6494344151006","3115.8087098394835","3115.8087098394835","3115.8087098394835","2978.7830334196487","2978.7830334196487","2978.7830334196487","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"710000","3146.6543117043348","3146.6543117043348","3146.6543117043348","3154.2618787522406","3154.2618787522406","3154.2618787522406","3107.412151534316","3107.412151534316","3107.412151534316","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"715000","3125.5250584769956","3125.5250584769956","3125.5250584769956","3100.794156324491","3100.794156324491","3100.794156324491","3006.412357691223","3006.412357691223","3006.412357691223","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"720000","3194.334620899327","3194.334620899327","3194.334620899327","2848.948990384698","2848.948990384698","2848.948990384698","3069.2827292617094","3069.2827292617094","3069.2827292617094","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"725000","3099.1301273650524","3099.1301273650524","3099.1301273650524","3157.800413459609","3157.800413459609","3157.800413459609","1811.5161491069437","1811.5161491069437","1811.5161491069437","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"730000","3149.83504002012","3149.83504002012","3149.83504002012","2872.5551171239067","2872.5551171239067","2872.5551171239067","3106.0512308153275","3106.0512308153275","3106.0512308153275","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"735000","3121.3237358078004","3121.3237358078004","3121.3237358078004","3159.418462610487","3159.418462610487","3159.418462610487","3128.551866906857","3128.551866906857","3128.551866906857","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"740000","3143.3348821392274","3143.3348821392274","3143.3348821392274","3114.710440499726","3114.710440499726","3114.710440499726","2755.1834199856876","2755.1834199856876","2755.1834199856876","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"745000","3146.1122440584763","3146.1122440584763","3146.1122440584763","3131.8058286529995","3131.8058286529995","3131.8058286529995","3013.3153919972456","3013.3153919972456","3013.3153919972456","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"750000","2310.994456710612","2310.994456710612","2310.994456710612","3189.896211136932","3189.896211136932","3189.896211136932","3077.725767535054","3077.725767535054","3077.725767535054","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"755000","3134.8161002037305","3134.8161002037305","3134.8161002037305","3112.9376272890727","3112.9376272890727","3112.9376272890727","3179.4643980294895","3179.4643980294895","3179.4643980294895","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"760000","3161.431302245305","3161.431302245305","3161.431302245305","3150.3052099531114","3150.3052099531114","3150.3052099531114","2856.0499518014685","2856.0499518014685","2856.0499518014685","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"765000","3147.319993156234","3147.319993156234","3147.319993156234","3141.7813522679935","3141.7813522679935","3141.7813522679935","3138.99022838169","3138.99022838169","3138.99022838169","","","","","","","","","","","","","","","","","","","","","","","","","","",""
